"V1","V2"
"TMEM144","Plasma"
"NAA15","Plasma"
"HHIP","Plasma"
"TMEM184C","Plasma"
"ITGA2","Plasma"
"SLC45A2","Plasma"
"EDIL3","Plasma"
"TMEM161B","Plasma"
"LMBRD2","Plasma"
"F2RL2","Plasma"
"F2RL1","Plasma"
"WDR41","Plasma"
"ENPP6","Plasma"
"ERAP1","Plasma"
"TMEM174","Plasma"
"TLR3","Plasma"
"TNFRSF21","Plasma"
"GPR111","Plasma"
"ACSL6","Plasma"
"GJB7","Plasma"
"DCBLD1","Plasma"
"TMEM200A","Plasma"
"DAGLB","Plasma"
"GALNT10","Plasma"
"SAP30L","Plasma"
"GPR85","Plasma"
"CAMLG","Plasma"
"BMPER","Plasma"
"RELL2","Plasma"
"RSPH10B2","Plasma"
"SLC29A4","Plasma"
"SHH","Plasma"
"FNDC1","Plasma"
"COL1A2","Plasma"
"CASD1","Plasma"
"SLC13A4","Plasma"
"BRI3","Plasma"
"LMTK2","Plasma"
"SLC35G3","Plasma"
"RGS20","Plasma"
"ADCY1","Plasma"
"MED30","Plasma"
"KCNV1","Plasma"
"CSMD3","Plasma"
"KIAA0146","Plasma"
"TMEM74","Plasma"
"GPR146","Plasma"
"GPER","Plasma"
"TMEM184A","Plasma"
"NOS3","Plasma"
"ASIC3","Plasma"
"SLC7A13","Plasma"
"FASTK","Plasma"
"TMUB1","Plasma"
"DCSTAMP","Plasma"
"KIAA1161","Plasma"
"TMEM65","Plasma"
"CNTNAP3","Plasma"
"TMC1","Plasma"
"ALDH1A1","Plasma"
"C7orf45","Plasma"
"COL14A1","Plasma"
"OR1Q1","Plasma"
"AQP7","Plasma"
"NOL6","Plasma"
"AQP3","Plasma"
"FAT3","Plasma"
"SLC7A3","Plasma"
"GPR101","Plasma"
"LRFN5","Plasma"
"TSHR","Plasma"
"HEPACAM","Plasma"
"PKNOX2","Plasma"
"MAGEC3","Plasma"
"TMEM63C","Plasma"
"RXFP2","Plasma"
"SEC61A2","Plasma"
"OXGR1","Plasma"
"SLC18A2","Plasma"
"FAM175B","Plasma"
"CLEC1B","Plasma"
"TMEM52B","Plasma"
"HPRT1","Plasma"
"JAKMIP3","Plasma"
"OR4K2","Plasma"
"SLC39A2","Plasma"
"VWA2","Plasma"
"TRIM13","Plasma"
"FAM35A","Plasma"
"SERPINA4","Plasma"
"CPSF2","Plasma"
"IFI27","Plasma"
"CLMN","Plasma"
"C11orf75","Plasma"
"LIPC","Plasma"
"SPRED1","Plasma"
"SVOP","Plasma"
"AMN","Plasma"
"IKBIP","Plasma"
"ADAMTS15","Plasma"
"AVPR1A","Plasma"
"LRTM2","Plasma"
"HPS6","Plasma"
"GABRB3","Plasma"
"CHODL","Plasma"
"CCT2","Plasma"
"TMEM132B","Plasma"
"GNPTAB","Plasma"
"SCN3B","Plasma"
"CLDN10","Plasma"
"CYYR1","Plasma"
"ILK","Plasma"
"DCHS1","Plasma"
"POTED","Plasma"
"OR10A5","Plasma"
"OR2D2","Plasma"
"CHRNA5","Plasma"
"ATMIN","Plasma"
"TMEM41B","Plasma"
"ALG8","Plasma"
"CLEC4E","Plasma"
"CLEC4D","Plasma"
"A2ML1","Plasma"
"TMED3","Plasma"
"SLC38A8","Plasma"
"GALR1","Plasma"
"CDH16","Plasma"
"MC4R","Plasma"
"SLC9A5","Plasma"
"CHRFAM7A","Plasma"
"MMP3","Plasma"
"FAM18A","Plasma"
"TMPRSS5","Plasma"
"MARVELD3","Plasma"
"CATSPER2","Plasma"
"ANPEP","Plasma"
"SCNN1G","Plasma"
"GPR182","Plasma"
"CACNG2","Plasma"
"OR4D6","Plasma"
"TMEM194A","Plasma"
"XRCC6BP1","Plasma"
"ELFN2","Plasma"
"MS4A6E","Plasma"
"MS4A7","Plasma"
"MS4A14","Plasma"
"MS4A5","Plasma"
"CCNDBP1","Plasma"
"MS4A8B","Plasma"
"EVA1C","Plasma"
"BPIFC","Plasma"
"B4GALNT2","Plasma"
"GNGT2","Plasma"
"TMEM92","Plasma"
"ACSF2","Plasma"
"SLC27A4","Plasma"
"TRPM2","Plasma"
"GPRC5B","Plasma"
"C16orf92","Plasma"
"C17orf78","Plasma"
"GCN1L1","Plasma"
"PGAP3","Plasma"
"CD3D","Plasma"
"ENTHD2","Plasma"
"STIM1","Plasma"
"MMP26","Plasma"
"OR51B5","Plasma"
"OR51Q1","Plasma"
"PRR14","Plasma"
"CA4","Plasma"
"SMG8","Plasma"
"PCSK4","Plasma"
"JSRP1","Plasma"
"KLHL26","Plasma"
"PIEZO1","Plasma"
"E9PPC7_HUMAN","Plasma"
"TP53I13","Plasma"
"AXL","Plasma"
"DIP2B","Plasma"
"ANKRD33","Plasma"
"LAIR2","Plasma"
"TMEM145","Plasma"
"LILRA5","Plasma"
"TMIGD2","Plasma"
"SEMA6B","Plasma"
"SLC39A4","Plasma"
"MFSD3","Plasma"
"SLC43A2","Plasma"
"TSR1","Plasma"
"PELP1","Plasma"
"Q96NP5_HUMAN","Plasma"
"ACER1","Plasma"
"CD320","Plasma"
"SOAT2","Plasma"
"NUDT8","Plasma"
"OR8J3","Plasma"
"OR5I1","Plasma"
"TMEM88","Plasma"
"TMEM99","Plasma"
"GHDC","Plasma"
"ITFG3","Plasma"
"PRR25","Plasma"
"ABCA3","Plasma"
"ENTPD3","Plasma"
"LTBP3","Plasma"
"SLC22A11","Plasma"
"SCARA3","Plasma"
"GPR25","Plasma"
"C17orf61","Plasma"
"ANTXR1","Plasma"
"PTAFR","Plasma"
"ECEL1","Plasma"
"OR5AU1","Plasma"
"C3AR1","Plasma"
"RER1","Plasma"
"LGALS4","Plasma"
"TMEM154","Plasma"
"KCNK9","Plasma"
"MBOAT2","Plasma"
"OR10V1","Plasma"
"CCL11","Plasma"
"EMB","Plasma"
"LGI3","Plasma"
"LDHAL6B","Plasma"
"ATP1A3","Plasma"
"OR52K1","Plasma"
"OR10G3","Plasma"
"POLR1D","Plasma"
"CLEC7A","Plasma"
"OR9I1","Plasma"
"LRG1","Plasma"
"OR5AR1","Plasma"
"RALGAPA1","Plasma"
"ABHD15","Plasma"
"GPR22","Plasma"
"FPR1","Plasma"
"MUC17","Plasma"
"GUSB","Plasma"
"XPO6","Plasma"
"MTNR1A","Plasma"
"GIMAP1","Plasma"
"PTGER4","Plasma"
"SLC23A1","Plasma"
"OR1L3","Plasma"
"OR7G3","Plasma"
"HDAC3","Plasma"
"SPRY3","Plasma"
"TM4SF20","Plasma"
"OR5B2","Plasma"
"CACNG5","Plasma"
"OR5A1","Plasma"
"OR5AP2","Plasma"
"TMED10","Plasma"
"TMEM37","Plasma"
"GPR27","Plasma"
"OR1B1","Plasma"
"PCSK9","Plasma"
"SEMA3E","Plasma"
"MTCH2","Plasma"
"IL12A","Plasma"
"ITGB2","Plasma"
"RXFP1","Plasma"
"TACR3","Plasma"
"ITGB1","Plasma"
"LMAN2","Plasma"
"MTBP","Plasma"
"PTGDR","Plasma"
"OR52A5","Plasma"
"REEP4","Plasma"
"BCR","Plasma"
"FRMD3","Plasma"
"TACR1","Plasma"
"CBR4","Plasma"
"SCN1A","Plasma"
"GPR82","Plasma"
"N6AMT1","Plasma"
"LRP8","Plasma"
"NTSR2","Plasma"
"B3GALT1","Plasma"
"HTRA3","Plasma"
"PROKR1","Plasma"
"EME2","Plasma"
"OR7G2","Plasma"
"INSR","Plasma"
"OR5A2","Plasma"
"OR10A2","Plasma"
"OR8I2","Plasma"
"DCLK2","Plasma"
"CTLA4","Plasma"
"GP9","Plasma"
"TMEM223","Plasma"
"TMEM43","Plasma"
"TMEM133","Plasma"
"RNF139","Plasma"
"OR8J1","Plasma"
"OR4K15","Plasma"
"COPS6","Plasma"
"FAM171B","Plasma"
"ABCG4","Plasma"
"KCNG3","Plasma"
"BOP1","Plasma"
"OR8U1","Plasma"
"PCNX","Plasma"
"MBD3L1","Plasma"
"HIPK3","Plasma"
"HINT1","Plasma"
"OR1L6","Plasma"
"CD14","Plasma"
"CDK5R2","Plasma"
"TM4SF1","Plasma"
"CHRNB1","Plasma"
"ANKRD27","Plasma"
"REG3A","Plasma"
"CCDC126","Plasma"
"CDC40","Plasma"
"RAB24","Plasma"
"CXCR6","Plasma"
"OR2B2","Plasma"
"KREMEN2","Plasma"
"HAS3","Plasma"
"PTCRA","Plasma"
"ADORA2B","Plasma"
"FAM134B","Plasma"
"RNFT1","Plasma"
"UBB","Plasma"
"SLN","Plasma"
"TMC7","Plasma"
"P2RY1","Plasma"
"SLC26A5","Plasma"
"OR6Y1","Plasma"
"UGT2B7","Plasma"
"MCOLN3","Plasma"
"OR2AT4","Plasma"
"ORMDL3","Plasma"
"TCTN2","Plasma"
"ROBO4","Plasma"
"PSG8","Plasma"
"OR4K14","Plasma"
"OR2K2","Plasma"
"TMEM192","Plasma"
"PLP1","Plasma"
"IL1RAPL1","Plasma"
"CKAP2L","Plasma"
"OR1A1","Plasma"
"UGT2B4","Plasma"
"NLGN2","Plasma"
"SLC6A19","Plasma"
"FSTL5","Plasma"
"ADRB2","Plasma"
"OR5T3","Plasma"
"S1PR1","Plasma"
"OR1F1","Plasma"
"CNNM3","Plasma"
"COG8","Plasma"
"OR1S2","Plasma"
"ASCC2","Plasma"
"SIRPG","Plasma"
"OR6F1","Plasma"
"VAMP5","Plasma"
"RAB40A","Plasma"
"FAM18B1","Plasma"
"SDPR","Plasma"
"GAA","Plasma"
"IBTK","Plasma"
"CHST11","Plasma"
"LRTOMT","Plasma"
"MRGPRX1","Plasma"
"SF3B3","Plasma"
"KCNS3","Plasma"
"TM4SF4","Plasma"
"NMUR1","Plasma"
"TMEM208","Plasma"
"USH2A","Plasma"
"OR4D5","Plasma"
"SLCO1A2","Plasma"
"SIK2","Plasma"
"ALCAM","Plasma"
"OR10H2","Plasma"
"PAM","Plasma"
"JAGN1","Plasma"
"RPAP1","Plasma"
"DRD5","Plasma"
"GRM5","Plasma"
"IL7R","Plasma"
"ANTXR2","Plasma"
"SLAMF1","Plasma"
"MMGT1","Plasma"
"ITPR1","Plasma"
"KCNK3","Plasma"
"UMOD","Plasma"
"PWWP2B","Plasma"
"TMEM135","Plasma"
"ENC1","Plasma"
"GPR37","Plasma"
"B4GALT6","Plasma"
"BTD","Plasma"
"CHRM1","Plasma"
"KCNJ4","Plasma"
"LRRC8E","Plasma"
"TMEM42","Plasma"
"CERS6","Plasma"
"OR1L8","Plasma"
"SLC9C1","Plasma"
"RGPD8","Plasma"
"OR4C11","Plasma"
"OR5B12","Plasma"
"ADRA1B","Plasma"
"OR2M4","Plasma"
"MRAP","Plasma"
"ARL6IP1","Plasma"
"RBKS","Plasma"
"SEMA4C","Plasma"
"VASN","Plasma"
"TMEM126A","Plasma"
"FAM151A","Plasma"
"OR1N1","Plasma"
"HAS2","Plasma"
"MYOZ2","Plasma"
"SDC2","Plasma"
"DEGS2","Plasma"
"OR10H3","Plasma"
"LAMB2","Plasma"
"OR8B12","Plasma"
"PCDHB1","Plasma"
"EIF2AK3","Plasma"
"SMOX","Plasma"
"P2RY12","Plasma"
"TBL2","Plasma"
"C11orf24","Plasma"
"SCAMP3","Plasma"
"CHST14","Plasma"
"HCN1","Plasma"
"SLC22A25","Plasma"
"LTB4R","Plasma"
"OR2AG1","Plasma"
"MRC2","Plasma"
"OR9G4","Plasma"
"TMPRSS11E","Plasma"
"NINJ2","Plasma"
"OR9K2","Plasma"
"SCN11A","Plasma"
"SDR16C5","Plasma"
"CANT1","Plasma"
"KCNS1","Plasma"
"TSPAN5","Plasma"
"BDKRB2","Plasma"
"E5RGE8_HUMAN","Plasma"
"OR2C1","Plasma"
"OR6Q1","Plasma"
"CMTM8","Plasma"
"OR4X2","Plasma"
"C17orf62","Plasma"
"HTR1E","Plasma"
"ZPLD1","Plasma"
"FADS6","Plasma"
"NPFFR2","Plasma"
"GPR113","Plasma"
"EGFL7","Plasma"
"DRAP1","Plasma"
"SLC22A18","Plasma"
"MXRA8","Plasma"
"CHST2","Plasma"
"EEF2","Plasma"
"HIGD2B","Plasma"
"FAM174A","Plasma"
"OR10P1","Plasma"
"CD248","Plasma"
"CD36","Plasma"
"MMP14","Plasma"
"RGMB","Plasma"
"PTDSS2","Plasma"
"OR5B3","Plasma"
"C9orf131","Plasma"
"PODN","Plasma"
"MYEOV","Plasma"
"ATP5S","Plasma"
"DCAF7","Plasma"
"P2RY14","Plasma"
"LEMD3","Plasma"
"CYB5B","Plasma"
"RND1","Plasma"
"GPR171","Plasma"
"GOLT1A","Plasma"
"E5RJ24_HUMAN","Plasma"
"F2","Plasma"
"ADORA1","Plasma"
"FAM46D","Plasma"
"OR5R1","Plasma"
"DLEC1","Plasma"
"RAG2","Plasma"
"OR10AD1","Plasma"
"DPY19L1","Plasma"
"TCP11","Plasma"
"OR9Q2","Plasma"
"SUSD5","Plasma"
"GPR151","Plasma"
"CLOCK","Plasma"
"OR52I2","Plasma"
"SULT1B1","Plasma"
"GP6","Plasma"
"RIC3","Plasma"
"CLDN15","Plasma"
"SNED1","Plasma"
"SLC19A1","Plasma"
"GPR148","Plasma"
"TLR10","Plasma"
"CYLD","Plasma"
"PMP22","Plasma"
"PLG","Plasma"
"OR9G1","Plasma"
"TSPAN17","Plasma"
"CATSPER1","Plasma"
"B3GNT1","Plasma"
"PTPN7","Plasma"
"OLR1","Plasma"
"MARCH3","Plasma"
"RCE1","Plasma"
"CHST1","Plasma"
"RPL15","Plasma"
"CD164","Plasma"
"TRAM1L1","Plasma"
"ZDHHC24","Plasma"
"PIGS","Plasma"
"FAM134C","Plasma"
"ACO1","Plasma"
"GPRC6A","Plasma"
"SLC26A7","Plasma"
"PHYHD1","Plasma"
"LIME1","Plasma"
"TP53I11","Plasma"
"DAPL1","Plasma"
"HCFC1","Plasma"
"C17orf66","Plasma"
"TERT","Plasma"
"XXYLT1","Plasma"
"OR52W1","Plasma"
"DMXL1","Plasma"
"SLC39A1","Plasma"
"SLCO4C1","Plasma"
"SLC16A13","Plasma"
"P2RY6","Plasma"
"CPED1","Plasma"
"MRGPRF","Plasma"
"TMEM234","Plasma"
"TRHR","Plasma"
"SPNS1","Plasma"
"EFEMP2","Plasma"
"ADAM17","Plasma"
"CNIH2","Plasma"
"ADAT1","Plasma"
"CD34","Plasma"
"TAOK2","Plasma"
"FAM70A","Plasma"
"ALG10B","Plasma"
"LINGO2","Plasma"
"PSMD2","Plasma"
"CYP2W1","Plasma"
"C4orf32","Plasma"
"SLC5A6","Plasma"
"KLRC4","Plasma"
"SLC22A13","Plasma"
"GPR152","Plasma"
"TNFRSF10D","Plasma"
"P2RY2","Plasma"
"REP15","Plasma"
"OR4S2","Plasma"
"RMI2","Plasma"
"MLC1","Plasma"
"XCR1","Plasma"
"LMAN1L","Plasma"
"GLS2","Plasma"
"OR7D4","Plasma"
"SLC16A11","Plasma"
"SEC22A","Plasma"
"LCLAT1","Plasma"
"KCNE3","Plasma"
"DSEL","Plasma"
"KCNK10","Plasma"
"FNDC9","Plasma"
"HHATL","Plasma"
"MRGPRD","Plasma"
"OR8S1","Plasma"
"BRSK1","Plasma"
"ABCD2","Plasma"
"B4GALT2","Plasma"
"BRSK2","Plasma"
"OR10H5","Plasma"
"CYP7B1","Plasma"
"OR1L1","Plasma"
"OR5J2","Plasma"
"VANGL1","Plasma"
"SFT2D3","Plasma"
"FBXO31","Plasma"
"COQ2","Plasma"
"MAL","Plasma"
"CSGALNACT1","Plasma"
"MADD","Plasma"
"FKBP2","Plasma"
"NAGPA","Plasma"
"ABCC12","Plasma"
"CASP3","Plasma"
"CD200R1","Plasma"
"OR6M1","Plasma"
"CYP4A11","Plasma"
"TMEM52","Plasma"
"PILRB","Plasma"
"WFIKKN2","Plasma"
"KCTD13","Plasma"
"SLCO2A1","Plasma"
"ATP8B3","Plasma"
"C16orf91","Plasma"
"ADCY6","Plasma"
"OR10AG1","Plasma"
"HEG1","Plasma"
"EMR1","Plasma"
"OR4B1","Plasma"
"UGT8","Plasma"
"GRAMD2","Plasma"
"PPP1R8","Plasma"
"SPEG","Plasma"
"NIPAL4","Plasma"
"OR1S1","Plasma"
"CMKLR1","Plasma"
"ZMIZ2","Plasma"
"SLC37A2","Plasma"
"MS4A10","Plasma"
"GNPDA1","Plasma"
"MGAT1","Plasma"
"LTBP4","Plasma"
"LRRN3","Plasma"
"HAVCR2","Plasma"
"FAM57A","Plasma"
"CD7","Plasma"
"ADCY4","Plasma"
"KCNG4","Plasma"
"BTN2A1","Plasma"
"OR5M3","Plasma"
"MUC13","Plasma"
"ADPGK","Plasma"
"LGI4","Plasma"
"TNK1","Plasma"
"AOC3","Plasma"
"CD84","Plasma"
"OR2Y1","Plasma"
"DAG1","Plasma"
"RNF26","Plasma"
"ARV1","Plasma"
"OR10A6","Plasma"
"CSPG4","Plasma"
"LRFN4","Plasma"
"SEZ6L2","Plasma"
"TMEM70","Plasma"
"TMEM134","Plasma"
"CHRNA9","Plasma"
"TMEM136","Plasma"
"KCTD2","Plasma"
"SEZ6","Plasma"
"STAB1","Plasma"
"GNAI2","Plasma"
"FBXW5","Plasma"
"BAI1","Plasma"
"SHISA2","Plasma"
"NETO1","Plasma"
"OR6S1","Plasma"
"SNX14","Plasma"
"BVES","Plasma"
"CTXN1","Plasma"
"FUZ","Plasma"
"SLC35C1","Plasma"
"OR1E1","Plasma"
"RELL1","Plasma"
"TMC6","Plasma"
"MMP19","Plasma"
"ANKAR","Plasma"
"ATP10B","Plasma"
"HTR1D","Plasma"
"HEPHL1","Plasma"
"SLC38A5","Plasma"
"ASB3","Plasma"
"CTC1","Plasma"
"OR3A1","Plasma"
"CLPTM1L","Plasma"
"CD46","Plasma"
"KIAA0195","Plasma"
"OR2AE1","Plasma"
"SIDT2","Plasma"
"AGPAT4","Plasma"
"MRGPRX4","Plasma"
"ANO2","Plasma"
"TMEM107","Plasma"
"MBOAT4","Plasma"
"VAMP2","Plasma"
"GPR88","Plasma"
"OR10Q1","Plasma"
"GRINA","Plasma"
"AP2B1","Plasma"
"GAK","Plasma"
"MCM9","Plasma"
"LYSMD3","Plasma"
"KCNA2","Plasma"
"KLHL11","Plasma"
"MS4A1","Plasma"
"TSC22D3","Plasma"
"TOLLIP","Plasma"
"HYDIN","Plasma"
"FOXR1","Plasma"
"IL1RAP","Plasma"
"LRRN1","Plasma"
"RPRM","Plasma"
"IL20RA","Plasma"
"RRH","Plasma"
"SLC28A2","Plasma"
"EDNRA","Plasma"
"OR4F17","Plasma"
"GJD4","Plasma"
"C3orf45","Plasma"
"GPR137C","Plasma"
"CLU","Plasma"
"SGPP2","Plasma"
"DYNAP","Plasma"
"KIAA1549L","Plasma"
"ARL6IP6","Plasma"
"ANO5","Plasma"
"ASPRV1","Plasma"
"TMEM102","Plasma"
"DSCAML1","Plasma"
"CD209","Plasma"
"SPEM1","Plasma"
"CHRNA3","Plasma"
"FAM101A","Plasma"
"TMEM25","Plasma"
"KCNG2","Plasma"
"IQSEC3","Plasma"
"NOP14","Plasma"
"METRNL","Plasma"
"CSTF3","Plasma"
"MS4A6A","Plasma"
"CD163L1","Plasma"
"RNF32","Plasma"
"DPY19L2","Plasma"
"LILRB1","Plasma"
"SCAMP4","Plasma"
"PLSCR3","Plasma"
"COL19A1","Plasma"
"AGGF1","Plasma"
"CDCA8","Plasma"
"SFTPC","Plasma"
"B3GNT5","Plasma"
"DNASE1L3","Plasma"
"CLEC4M","Plasma"
"DNAJC14","Plasma"
"HTR1A","Plasma"
"OR2Z1","Plasma"
"SCD5","Plasma"
"CD55","Plasma"
"USP9X","Plasma"
"DEGS1","Plasma"
"FCAMR","Plasma"
"OR9A2","Plasma"
"TMEM132E","Plasma"
"SLC38A9","Plasma"
"GTPBP6","Plasma"
"CNGB3","Plasma"
"RNF152","Plasma"
"IGSF8","Plasma"
"PVRIG","Plasma"
"RHOJ","Plasma"
"LCE1D","Plasma"
"PRF1","Plasma"
"WBSCR28","Plasma"
"GPM6B","Plasma"
"SLC17A8","Plasma"
"ACSS1","Plasma"
"DNASE1L2","Plasma"
"TMEM31","Plasma"
"OR7A5","Plasma"
"TM6SF1","Plasma"
"MARCH8","Plasma"
"PLXND1","Plasma"
"PIBF1","Plasma"
"CYC1","Plasma"
"MET","Plasma"
"LPCAT4","Plasma"
"SSR4","Plasma"
"OR13D1","Plasma"
"GLS","Plasma"
"SLC36A4","Plasma"
"GLIPR1L2","Plasma"
"RABGGTB","Plasma"
"OR4F4","Plasma"
"C16orf58","Plasma"
"LACC1","Plasma"
"APOL1","Plasma"
"STX4","Plasma"
"SPTBN5","Plasma"
"PIANP","Plasma"
"CES2","Plasma"
"IGSF9B","Plasma"
"NOC2L","Plasma"
"DUOX1","Plasma"
"KIAA0196","Plasma"
"RPRML","Plasma"
"ENPP4","Plasma"
"MC5R","Plasma"
"CLDN22","Plasma"
"ZDHHC22","Plasma"
"PROM2","Plasma"
"FAM46A","Plasma"
"AC026703.1","Plasma"
"BCKDHB","Plasma"
"AQP10","Plasma"
"KIAA0319L","Plasma"
"TMEM176B","Plasma"
"LINS","Plasma"
"NCAM1","Plasma"
"YME1L1","Plasma"
"CDK5R1","Plasma"
"BACE1","Plasma"
"LDLRAD3","Plasma"
"HSD17B6","Plasma"
"SUMO4","Plasma"
"VSIG2","Plasma"
"GCFC2","Plasma"
"AQP11","Plasma"
"ANAPC4","Plasma"
"CRLF3","Plasma"
"TPO","Plasma"
"OR10H4","Plasma"
"CYP8B1","Plasma"
"OR4F21","Plasma"
"BCL2L13","Plasma"
"SOBP","Plasma"
"MARCO","Plasma"
"OR52K2","Plasma"
"EPSTI1","Plasma"
"OR11H4","Plasma"
"TMEM45A","Plasma"
"CAMK2G","Plasma"
"BBS12","Plasma"
"OR11H6","Plasma"
"DEFB112","Plasma"
"PSG11","Plasma"
"CYBRD1","Plasma"
"CDH7","Plasma"
"OR4K17","Plasma"
"OR4L1","Plasma"
"GPR62","Plasma"
"MALT1","Plasma"
"GP5","Plasma"
"STAG3","Plasma"
"OR4K13","Plasma"
"STOML1","Plasma"
"KCNMB3","Plasma"
"NLRP12","Plasma"
"MAMDC4","Plasma"
"SKA3","Plasma"
"CPN2","Plasma"
"ICOS","Plasma"
"TSPAN16","Plasma"
"C1orf220","Plasma"
"OR4K5","Plasma"
"OR2A4","Plasma"
"KCND3","Plasma"
"OR4N2","Plasma"
"IGDCC4","Plasma"
"CXCR2","Plasma"
"B3GNT4","Plasma"
"OR4M1","Plasma"
"DUOXA2","Plasma"
"AGTRAP","Plasma"
"FRMD8","Plasma"
"GPR4","Plasma"
"SERINC4","Plasma"
"ITFG1","Plasma"
"BBX","Plasma"
"CHRM2","Plasma"
"SLC16A6","Plasma"
"TMEM11","Plasma"
"OR4D11","Plasma"
"CD276","Plasma"
"PKM","Plasma"
"GHRHR","Plasma"
"ARSJ","Plasma"
"MFSD7","Plasma"
"TIMM22","Plasma"
"TRPM7","Plasma"
"SLC9A9","Plasma"
"AQP6","Plasma"
"C3orf17","Plasma"
"OR5AN1","Plasma"
"NPEPPS","Plasma"
"P2RY13","Plasma"
"SLC7A8","Plasma"
"UGT2B17","Plasma"
"S100Z","Plasma"
"ARID1A","Plasma"
"OR2D3","Plasma"
"WDFY4","Plasma"
"C5orf4","Plasma"
"SLCO3A1","Plasma"
"ACSF3","Plasma"
"EML4","Plasma"
"TMEM150B","Plasma"
"GDPD4","Plasma"
"SPAST","Plasma"
"RNF168","Plasma"
"SLC2A4","Plasma"
"IL17RA","Plasma"
"B4GALT3","Plasma"
"CD300LG","Plasma"
"TMEM86B","Plasma"
"SIGLEC8","Plasma"
"Q8NGM6_HUMAN","Plasma"
"Q8NH77_HUMAN","Plasma"
"IGSF3","Plasma"
"ATP11B","Plasma"
"OR56B4","Plasma"
"OR56A1","Plasma"
"SIGLECL1","Plasma"
"COX8A","Plasma"
"F2R","Plasma"
"RNF144A","Plasma"
"LPA","Plasma"
"OR4C5","Plasma"
"IL23R","Plasma"
"C14orf177","Plasma"
"OR4C3","Plasma"
"SLC34A1","Plasma"
"OR52E4","Plasma"
"KCNH5","Plasma"
"OR4S1","Plasma"
"SLC37A3","Plasma"
"OR4X1","Plasma"
"C19orf18","Plasma"
"LLGL1","Plasma"
"DCBLD2","Plasma"
"OR51V1","Plasma"
"SLC16A8","Plasma"
"HEATR7A","Plasma"
"PAQR4","Plasma"
"RIT2","Plasma"
"CYP4F12","Plasma"
"SERPINF2","Plasma"
"CRELD1","Plasma"
"FAIM2","Plasma"
"RHOT2","Plasma"
"NKPD1","Plasma"
"TSPEAR","Plasma"
"PTH1R","Plasma"
"C7","Plasma"
"OR52E2","Plasma"
"OR51L1","Plasma"
"DSCC1","Plasma"
"DPM2","Plasma"
"PITPNM2","Plasma"
"FADS1","Plasma"
"ORAI3","Plasma"
"LPHN2","Plasma"
"VNN2","Plasma"
"OR10AB1P","Plasma"
"TMTC2","Plasma"
"PORCN","Plasma"
"VN1R1","Plasma"
"PCBP4","Plasma"
"RPLP2","Plasma"
"OR6B3","Plasma"
"SCN4B","Plasma"
"OR51G1","Plasma"
"POLE","Plasma"
"OR51G2","Plasma"
"HTR3C","Plasma"
"SPATA31E1","Plasma"
"SLC25A41","Plasma"
"HMGCS1","Plasma"
"OR51H1P","Plasma"
"ITM2C","Plasma"
"OR51S1","Plasma"
"RHBDF2","Plasma"
"OR5AK2","Plasma"
"MMP1","Plasma"
"OR52N2","Plasma"
"OR52N1","Plasma"
"ZMYM3","Plasma"
"OR52N5","Plasma"
"HTR1F","Plasma"
"OR56B1","Plasma"
"MFAP3","Plasma"
"BCAT2","Plasma"
"ACPP","Plasma"
"TMEM168","Plasma"
"AMIGO3","Plasma"
"PLXNA4","Plasma"
"C18orf32","Plasma"
"OR52N4","Plasma"
"MARVELD2","Plasma"
"CD6","Plasma"
"C7orf53","Plasma"
"SIGLEC7","Plasma"
"C2CD3","Plasma"
"OR5M8","Plasma"
"FAM187B","Plasma"
"OR2AP1","Plasma"
"UTS2R","Plasma"
"SLC6A18","Plasma"
"OR8K3","Plasma"
"SLC2A2","Plasma"
"OR8H1","Plasma"
"OR6C2","Plasma"
"OR5T1","Plasma"
"C15orf54","Plasma"
"OR5T2","Plasma"
"UCP3","Plasma"
"HACL1","Plasma"
"OR8K5","Plasma"
"P2RY11","Plasma"
"OR10D3","Plasma"
"FZD2","Plasma"
"TRPM8","Plasma"
"PLXDC1","Plasma"
"OR8H3","Plasma"
"A2M","Plasma"
"OR51F2","Plasma"
"OR8H2","Plasma"
"CD151","Plasma"
"OR5AS1","Plasma"
"ATP2B2","Plasma"
"AATK","Plasma"
"OR10K2","Plasma"
"OXTR","Plasma"
"APOLD1","Plasma"
"UPB1","Plasma"
"OR2T35","Plasma"
"SYT9","Plasma"
"LAMA3","Plasma"
"OR14C36","Plasma"
"GPR156","Plasma"
"OR2M7","Plasma"
"OR2T12","Plasma"
"C16orf89","Plasma"
"OR2T33","Plasma"
"GRHL1","Plasma"
"C7orf43","Plasma"
"WFIKKN1","Plasma"
"CXorf59","Plasma"
"OR4C6","Plasma"
"TMIE","Plasma"
"TMEM78","Plasma"
"OR4P4","Plasma"
"MUC3A","Plasma"
"SEMA6D","Plasma"
"CD28","Plasma"
"OR4C16","Plasma"
"OR4C15","Plasma"
"OR4A15","Plasma"
"OR2AJ1","Plasma"
"OR4A16","Plasma"
"COL12A1","Plasma"
"OR6T1","Plasma"
"GSG2","Plasma"
"PKD2L1","Plasma"
"MAP1S","Plasma"
"HNRNPM","Plasma"
"OR8D4","Plasma"
"KARS","Plasma"
"CERS5","Plasma"
"Q86VG9_HUMAN","Plasma"
"KIR3DL2","Plasma"
"FBN1","Plasma"
"TMC8","Plasma"
"PTPRCAP","Plasma"
"RUFY1","Plasma"
"MED16","Plasma"
"CNTN1","Plasma"
